destinasi,nama_hotel,jenis,alamat,kota,provinsi,latitude,longitude,harga,rating,jumlah_ulasan,jumlah_foto,kasta_bintang,foto_url,website,maps_url,google_maps_link,fasilitas_sarapan,jarak_ke_pusat_km,saingan_radius_1km,total_demand_area,is_nature_view,is_premium,indeks_investasi,skor_popularitas,foto_per_ulasan,log_ulasan,indeks_investasi_clipped,indeks_investasi_clipped_scaled,saingan_radius_1km_scaled,total_demand_area_scaled,skor_popularitas_scaled,jarak_ke_atraksi_terdekat_km,nama_atraksi_terdekat,jumlah_atraksi_radius_5km,klaster_dbscan,status_ocean,koef_jarak_ke_pusat_km,koef_saingan_radius_1km,koef_foto_per_ulasan,koef_jarak_ke_atraksi_terdekat_km,koef_jumlah_atraksi_radius_5km,r2_lokal,model_dipakai,competition_score,accessibility_score,demand_score,quality_score,jarak_atraksi_score,kepadatan_atraksi_score,ecosystem_score,opportunity_score,rekomendasi_investasi,cluster_label,market_segment
Labuan Bajo,Kost Rembongara,Hotel,"GV5X+5C, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.491984187498455,119.89885290783636,,5.0,3.0,3,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wcmJMvxrtvV-0hv0Dhf48g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.4704&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Kost%20Rembongara&query_place_id=ChIJfQLgYABltC0RYNG_WjHAq0c,https://www.google.com/maps/search/?api=1&query=Kost%20Rembongara&query_place_id=ChIJfQLgYABltC0RYNG_WjHAq0c,0,2.672302821040688,103,1897.0,0,0,18.240384615384617,6.931471805599453,0.75,1.3862943611198906,18.240384615384617,0.0665869479753637,0.5953757225433526,0.0815072613216464,0.158765146323193,0.2198539379798076,Flores Pristine Tour & Travel,146,0,Red Ocean (Padat/Jenuh),-0.140098341703818,0.0657108133726802,-0.6915518803239754,0.1665339911957294,-0.7747307926978672,0.2031676073865372,GWR (Lokal),59.53757225433526,92.36110331154092,16.754103772807046,50.0,99.4014912394352,97.33333333333334,98.36741228638428,48.73032863191276,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,Sisilia Lodge,Hostel & Other,"GW72+X56, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.485175211191915,119.90082182786745,12.0,0.0,0.0,37,3-star hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWCUEpL29Ww_idzx6zW2kv3QOVuuLPiUKU0V3XLhztWjqTChfOpF0l2fj3yXcYgqA5rDbaVn-6W6VzrjWWa8dGhZywddnsO5520z14NsfuAnatmitfHPYx2utVf3oXvnajRc0W=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Sisilia%20Lodge&query_place_id=ChIJBWV6OQBltC0R8NCoL94NpDw,https://www.google.com/maps/search/?api=1&query=Sisilia%20Lodge&query_place_id=ChIJBWV6OQBltC0R8NCoL94NpDw,0,3.0527755629772013,86,1559.0,0,0,17.919540229885058,0.0,37.0,0.0,17.919540229885058,0.0654156980891399,0.4971098265895953,0.0669846180287015,0.0,0.069042032523941,Lapangan Wae Sambi,143,0,Red Ocean (Padat/Jenuh),-0.0036657679816615,0.1682316145916526,-0.6481541558428464,0.1663955749863644,-0.2212032711062742,0.2078067107778046,GWR (Lokal),49.71098265895954,91.27350502531976,0.0,0.0,99.8120467538927,95.33333333333334,97.57269004361302,42.555409752251904,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,Wae Bo,Hotel,"GW5C+HR2, Wae Kelambu, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.491096704250886,119.92200363236024,,0.0,0.0,0,Tidak Ada Data,,,https://www.google.com/maps/search/?api=1&query=Wae%20Bo&query_place_id=ChIJ6zAIHXFltC0Rcfku2voepVk,https://www.google.com/maps/search/?api=1&query=Wae%20Bo&query_place_id=ChIJ6zAIHXFltC0Rcfku2voepVk,0,5.2167316722241805,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243979392955096,Komodopremium Labuan Bajo,112,0,Red Ocean (Padat/Jenuh),0.1664801721732405,0.1258612714570187,-0.6334549227794555,-0.0447335704140477,0.2920845649157806,0.2364201227228461,GWR (Lokal),0.0,85.08774006382484,0.0,0.0,96.6135127190031,74.66666666666667,85.64008969283489,42.70957492061544,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,Guest House d Valeri - Double Room,Hotel,"Wae Kelambu, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.501281179175916,119.90491590078295,18.0,0.0,0.0,26,Lodging,https://static.cupid.travel/hotels/420725744.jpg,https://br.bluepillow.com/search/64861ce17f7e24c1922f790b?dest=bkng&cat=House&lat=-8.50128&lng=119.90494&language=pt,https://www.google.com/maps/search/?api=1&query=Guest%20House%20d%20Valeri%20-%20Double%20Room&query_place_id=ChIJye6UXkdktC0RdzJgPgnh0ik,https://www.google.com/maps/search/?api=1&query=Guest%20House%20d%20Valeri%20-%20Double%20Room&query_place_id=ChIJye6UXkdktC0RdzJgPgnh0ik,0,3.4097623154537167,82,1599.0,0,0,19.26506024096385,0.0,26.0,0.0,19.26506024096385,0.0703275501617079,0.4739884393063583,0.0687032740397009,0.0,0.3165224006730297,TOP KOMODO TOURS - Komodo Island Tour | Flores Island Tour,142,0,Red Ocean (Padat/Jenuh),-0.316781064902036,0.6901709054248627,-0.7619339225908615,-0.0989724471555518,-1.9284690805770264,0.2028094366902189,GWR (Lokal),47.39884393063584,90.25304248647672,0.0,0.0,99.13833051407428,94.66666666666669,96.90249859037048,42.3814736813429,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,BORA BAJO KOST,Guest House/Homestay,"Jl Baru Sawah Jl. Raya Sernaru, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86755, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.501745155404405,119.8940416459222,,5.0,2.0,6,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGI7ax4eR0J77blZKmEi8FTU1PPL7uvr6Gikw9yf70MjRWFqx6GV4T6lMOXFC0Bdm2THjEkjWH-zbZLBZBsVtZpyM_nqrri-tL38by_75LBuj-nWWg6afGUal9Jshtz509SfLFeuMdVf8e7=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=BORA%20BAJO%20KOST&query_place_id=ChIJ4ebTpd9ltC0R7F6rxP1Vuiw,https://www.google.com/maps/search/?api=1&query=BORA%20BAJO%20KOST&query_place_id=ChIJ4ebTpd9ltC0R7F6rxP1Vuiw,0,2.272927960190848,89,1763.0,0,0,19.58888888888889,5.493061443340549,2.0,1.0986122886681098,19.58888888888889,0.0715096941672751,0.5144508670520231,0.0757497636847984,0.1258184016718841,0.2800586541611555,Sailing Komodo,148,0,Red Ocean (Padat/Jenuh),-0.8055080498714455,0.8555603798166307,-0.7826080354568309,0.0515956496764283,-2.933096949584548,0.2143974807910993,GWR (Lokal),51.44508670520232,93.50273414693088,13.277313106545009,50.0,99.23759583509106,98.66666666666669,98.95213125087886,48.55260277674761,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,Hotel Labuan bajo room,Hostel & Other,"Jl. H. Ishaka No.15, Gorontalo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.500150564463203,119.8830714838582,12.0,4.0,4.0,27,Hostel,http://pix8.agoda.net/hotelImages/86735741/0/1a5e70c90363fb88db4c956b85039b8e.jpg?ce=3,,https://www.google.com/maps/search/?api=1&query=Hotel%20Labuan%20bajo%20room&query_place_id=ChIJ6_ssZgBltC0REe_PpelijNI,https://www.google.com/maps/search/?api=1&query=Hotel%20Labuan%20bajo%20room&query_place_id=ChIJ6_ssZgBltC0REe_PpelijNI,0,1.1127401546201732,113,12549.0,0,0,110.07894736842104,6.437751649736401,5.4,1.6094379124341005,110.07894736842104,0.4018457557863999,0.653179190751445,0.5391853570507863,0.1474565014946899,0.0999880824771703,WANDERLUST PROJECT ID,148,0,Red Ocean (Padat/Jenuh),-1.5635262345230236,-0.601843259586132,-0.8554431066127048,-0.1203239558898431,2.227830855037025,0.2739399594537864,GWR (Lokal),65.3179190751445,96.81918268569082,19.45091212736952,40.0,99.72780226788495,98.66666666666669,99.19723446727582,50.37157982075427,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,Kost 2 bersaudara,Hotel,"FWW4+7M8, Jl. Serenaru, Wae Kelambu, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.504223665363641,119.90709881660976,,0.0,0.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4Pox0CjXFoOE6weIpmkCxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.72702&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Kost%202%20bersaudara&query_place_id=ChIJ_QvrLABltC0R_SzpM1tMoDI,https://www.google.com/maps/search/?api=1&query=Kost%202%20bersaudara&query_place_id=ChIJ_QvrLABltC0R_SzpM1tMoDI,0,3.723469899524767,65,1395.0,0,0,21.13636363636364,0.0,1.0,0.0,21.13636363636364,0.0771587866988208,0.3757225433526011,0.059938128383604,0.0,0.4961920696508055,TOP KOMODO TOURS - Komodo Island Tour | Flores Island Tour,142,0,Red Ocean (Padat/Jenuh),-0.0672991974346423,0.6438413032003251,-0.7680386970952011,-0.1988642608179835,-1.3540353404972256,0.2001544927797248,GWR (Lokal),37.57225433526011,89.356295378987,0.0,0.0,98.64921545941988,94.66666666666669,96.65794106304328,43.11141596118437,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,HOTEL DAN RESTORAN FRANS BERNARD,Villa/Vacation Rental,"GVHH+7P, Labuan Bajo, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.471838563507452,119.87925409074688,,5.0,1.0,2,Villa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9ULnBrY8hXfK2em8DOMXT2dsnTxl8v86kjZqF3BzuNwIr4txHkzDoCI6Fe4-PGSpCfPYEMR6KeEYkFNj8p8wj3g7NK503VPYv2DT-gbvGmP250N6L7At4W4OjyLeiR9wCxK4S=w408-h272-k-no,,https://www.google.com/maps/search/?api=1&query=HOTEL%20DAN%20RESTORAN%20FRANS%20BERNARD&query_place_id=ChIJGS4vddZntC0Ru93pBT2Fewc,https://www.google.com/maps/search/?api=1&query=HOTEL%20DAN%20RESTORAN%20FRANS%20BERNARD&query_place_id=ChIJGS4vddZntC0Ru93pBT2Fewc,0,2.569905919560083,8,4716.0,0,1,524.0,3.4657359027997265,1.0,0.6931471805599453,273.9333333333331,1.0,0.0462427745664739,0.202629543696829,0.0793825731615965,0.6049567639971658,Nera Lounge,143,0,Red Ocean (Padat/Jenuh),-0.3625666332631153,-0.6883800972218308,-0.7318538598510929,-1.0853306082014536,0.2090020897441184,0.2320291311865094,GWR (Lokal),4.624277456647398,92.65380941710274,8.377051886403523,80.0,98.353125141436,95.33333333333334,96.84322923738468,50.47212366353261,Perlu Kajian,2,Tourism Hub / Market Leader
Labuan Bajo,Grego homestay,Apartemen,"GV8R+QQH, Jl. Yos Adu, Batu Cermin, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.483073522537097,119.89199834318012,,4.5,2.0,11,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHg4x-6PzpVLbYJQdY2l6CPMzUUVbCl9DJliN9i5W1S5cH_kdhumvnloU3IEbWFWRFhTphspLMa1-HSxy5rzZjk_Eo1mgcymRU-f8iZF7L3iM6V0cvpQGBb8z8tX3c19XZYtr-kjw=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Grego%20homestay&query_place_id=ChIJj7LqyNxltC0R2uyHK8295-0,https://www.google.com/maps/search/?api=1&query=Grego%20homestay&query_place_id=ChIJj7LqyNxltC0R2uyHK8295-0,0,2.2875864608516414,78,1985.0,0,0,25.126582278481013,4.943755299006494,3.6666666666666665,1.0986122886681098,25.126582278481013,0.0917251725911938,0.4508670520231214,0.0852883045458451,0.1132365615046957,0.7942340124112425,"Komodo Shuttle, Sewa Mobil Labuan Bajo, Ruteng, Ende, Maumere",145,0,Red Ocean (Padat/Jenuh),-1.320742285612416,-0.3777338473584177,-0.7435075156503533,-0.3324781568771321,-1.4188424497859686,0.2636349290473454,GWR (Lokal),45.08670520231214,93.46083216962732,13.277313106545009,45.0,97.8378553564489,96.66666666666669,97.25226101155778,48.67009945977959,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,Flores One Love Homestay - Standard Double Room,Hostel & Other,"Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.481906665728843,119.89248874339656,,4.55,8.0,11,House,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/472770526.jpg?k=d7a0b70831a3eaae8d4db367b00a940838d6ea3597f4d0720f0d0e247fbdccef&o=,https://br.bluepillow.com/search/64c8d171a1247fa35c631c95?dest=bkng&cat=House&lat=-8.4819&lng=119.89249&language=pt,https://www.google.com/maps/search/?api=1&query=Flores%20One%20Love%20Homestay%20-%20Standard%20Double%20Room&query_place_id=ChIJqR9P0NFltC0R7SO3lye_Vj8,https://www.google.com/maps/search/?api=1&query=Flores%20One%20Love%20Homestay%20-%20Standard%20Double%20Room&query_place_id=ChIJqR9P0NFltC0R7SO3lye_Vj8,0,2.4060842008571743,74,1899.0,0,0,25.32,9.997371826879798,1.2222222222222223,2.19722457733622,25.32,0.0924312484789487,0.4277456647398843,0.0815931941221964,0.2289894910428291,0.7896604459803285,Mirror Stone Cave,144,0,Red Ocean (Padat/Jenuh),-1.3547991820466565,-0.3717489998974324,-0.7137989864318339,-0.3235759910983412,-1.5169066920399057,0.2644978936305626,GWR (Lokal),42.77456647398844,93.12210109970852,26.554626213090017,45.49999999999999,97.85030598435704,96.0,96.92515299217854,54.04635995543243,Direkomendasikan,1,Strategic Hotspot (High Density)
Labuan Bajo,Hans Sumarno,Guest House/Homestay,"GV7R+PJX, Gg. Bahong, Batu Cermin, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.485967915480037,119.89178184017554,,5.0,1.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SIKX5LNfLudWiQQwN3dwfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.19202&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Hans%20Sumarno&query_place_id=ChIJ-73OZQBltC0RPSwKXTZxcHk,https://www.google.com/maps/search/?api=1&query=Hans%20Sumarno&query_place_id=ChIJ-73OZQBltC0RPSwKXTZxcHk,0,2.1042240986298286,86,2757.0,0,0,31.6896551724138,3.4657359027997265,0.5,0.6931471805599453,31.6896551724138,0.1156838227272346,0.4971098265895953,0.1184583655581335,0.0793825731615965,0.551756658088772,Patung Caci Waekesambi,146,0,Red Ocean (Padat/Jenuh),-1.1508138303013935,-0.3031496514475497,-0.7779475393783722,-0.3035055784149684,-1.4645365549366087,0.2461628309680832,GWR (Lokal),49.71098265895954,93.98498165243883,8.377051886403523,50.0,98.49795188296144,97.33333333333334,97.91564260814738,46.55141160159744,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,Marshel Lodge Hotel,Hotel,"FVHF+WJ2, Gorontalo, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.52023202858365,119.87401692517798,,4.3,7.0,3,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SmOmJdDCTOUgCS9bb7jYOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.33885&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Marshel%20Lodge%20Hotel&query_place_id=ChIJK3Zh66FmtC0R91_m2jYtaZs,https://www.google.com/maps/search/?api=1&query=Marshel%20Lodge%20Hotel&query_place_id=ChIJK3Zh66FmtC0R91_m2jYtaZs,0,2.8641237385422915,17,6992.0,0,0,388.44444444444446,8.941598629223293,0.375,2.079441541679836,273.9333333333331,1.0,0.0982658959537572,0.3004210707226948,0.2048070387569189,0.1583559314500728,Super Bajo Rent,133,0,Red Ocean (Padat/Jenuh),-0.5418593463181287,-0.2072293903077854,-0.666579843830493,-0.2632509986665405,-0.2001654696194026,0.2538619233865149,GWR (Lokal),9.826589595375722,91.81277467155932,25.13115565921057,43.0,99.56890737036072,88.66666666666667,94.1177870185137,55.66769434401263,Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,Hotel navila,Hotel,"FVQQ+83C, Jl. Trans Flores, Gorontalo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.51157888360243,119.8876728198374,,5.0,2.0,7,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eDXgh1C-Hb4tB-57Ni2cHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.94537&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Hotel%20navila&query_place_id=ChIJ20ky1XpltC0RqRgkvAr4JOs,https://www.google.com/maps/search/?api=1&query=Hotel%20navila&query_place_id=ChIJ20ky1XpltC0RqRgkvAr4JOs,0,2.375180149350237,22,708.0,0,0,30.782608695652176,5.493061443340549,2.333333333333333,1.0986122886681098,30.782608695652176,0.1123726284825463,0.1271676300578034,0.0304202113946893,0.1258184016718841,0.3414831185933091,Arema Sari Laut: Rajanya Ikan Kuah,141,0,Red Ocean (Padat/Jenuh),-1.4906812752327383,0.5887158118065617,-0.5859758670764603,-0.1279093381424385,-2.7950410598637667,0.2564426101846406,GWR (Lokal),12.716763005780344,93.21044170798748,13.277313106545009,50.0,99.07037990794664,94.0,96.53518995397332,51.64189426982945,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,Gio's Place,Hotel,"GV7W+PJW, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.485641379726413,119.89657060785726,,4.2,15.0,16,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFy0QadPk3Uqu-GzCk3H8M8usG_xqzyfgoCS4-0LjDznJYcXjK7X7csGLkgxtHo29favrSiQtv19hayxfHPmGahDxT3VKjHfqZjkFi6pMIoNBxYKcQF0_R3KMDAV1gv0N7H_qgV_A=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Gio's%20Place&query_place_id=ChIJmd5xUABltC0RFmOWxWpWYnY,https://www.google.com/maps/search/?api=1&query=Gio's%20Place&query_place_id=ChIJmd5xUABltC0RFmOWxWpWYnY,0,2.598815503868685,92,1475.0,0,0,15.86021505376344,11.64487263340708,1.0,2.772588722239781,15.86021505376344,0.0578980836715628,0.5317919075144508,0.0633754404056028,0.2667254458229642,0.3384131868227808,World BnB,145,0,Red Ocean (Padat/Jenuh),-0.5692736743097,0.0195821040002246,-0.6968698985325195,-0.0410191440845228,-0.763874439110525,0.2165835780612861,GWR (Lokal),53.17919075144509,92.5711700821812,33.50820754561409,42.00000000000001,99.07873718858433,96.66666666666669,97.8727019276255,55.96140853782503,Direkomendasikan,1,Strategic Hotspot (High Density)
Labuan Bajo,CHECK-IN dan cafe flores,Hotel,"GV7M+WXH lurus sebelah restoran prima rasa, Jl. Bandara, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86754, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.48517680055861,119.88499164051944,,0.0,0.0,3,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-CAPpdPfwgSsu9NDCS7b6RplCTTWkzRCauQsQco-CADhr_2y9HlWtHXwTH9Au2H5oNUp1ecMj7Z3fy5lmxsFurRTgY_8irunLRqymtRuJmG0ZfwSx4tru2M1RK1jr7M7zBQkk0Q=w408-h906-k-no,,https://www.google.com/maps/search/?api=1&query=CHECK-IN%20dan%20cafe%20flores&query_place_id=ChIJgWGEQwlltC0R9adxXfSHYhg,https://www.google.com/maps/search/?api=1&query=CHECK-IN%20dan%20cafe%20flores&query_place_id=ChIJgWGEQwlltC0R9adxXfSHYhg,0,1.5335894410238615,81,12008.0,0,0,146.4390243902439,0.0,3.0,0.0,146.4390243902439,0.5345790620232806,0.4682080924855491,0.5159405345020194,0.0,0.197582073995347,Paket Wisata Labuan Bajo - Sunrise Indonesia,147,0,Red Ocean (Padat/Jenuh),-1.0241307627585587,-0.5812778725928813,-0.9503606038057852,-0.6091844391460204,-1.4939445900948665,0.2592828376716343,GWR (Lokal),46.82080924855491,95.61616624798128,0.0,0.0,99.46212197378226,98.0,98.73106098689114,44.06047062080811,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,KOSTEL (kost & hotel) DJM,Hostel & Other,"GV8V+PJ3, Jl. Frans Nala, Batu Cermin, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.483232126316924,119.89404379938912,,0.0,0.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tphpLI5BgPv3SK8OqZiz5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.3455&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=KOSTEL%20(kost%20%26%20hotel)%20DJM&query_place_id=ChIJx9Jw6NxltC0Rr5K59h_7eZ8,https://www.google.com/maps/search/?api=1&query=KOSTEL%20(kost%20%26%20hotel)%20DJM&query_place_id=ChIJx9Jw6NxltC0Rr5K59h_7eZ8,0,2.47007251778982,78,1313.0,0,0,16.620253164556964,0.0,1.0,0.0,16.620253164556964,0.0606726204595655,0.4508670520231214,0.0564148835610552,0.0,0.6770885186388441,World BnB,144,0,Red Ocean (Padat/Jenuh),-1.1496272457709682,-0.2588893378613271,-0.7077519647483475,-0.2415121184105911,-1.3046524623889355,0.2465261090291595,GWR (Lokal),45.08670520231214,92.93918764451614,0.0,0.0,98.15676073939412,96.0,97.07838036969709,43.202681119581136,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,Yusilver Guest House - King Room with Garden View,Hostel & Other,"Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.489248312842014,119.89243596955856,9.0,0.0,0.0,51,House,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/569240640.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,https://www.google.com/maps/search/?api=1&query=Yusilver%20Guest%20House%20-%20King%20Room%20with%20Garden%20View&query_place_id=ChIJrxs8UC1ktC0RoKfdurHnYgw,https://www.google.com/maps/search/?api=1&query=Yusilver%20Guest%20House%20-%20King%20Room%20with%20Garden%20View&query_place_id=ChIJrxs8UC1ktC0RoKfdurHnYgw,0,2.0360406435659133,107,3004.0,1,0,27.814814814814813,0.0,51.0,0.0,27.814814814814813,0.1015386279440794,0.6184971098265896,0.1290710664260548,0.0,0.2796553981003545,Patung Caci Waekesambi,149,0,Red Ocean (Padat/Jenuh),-0.7668574031657298,0.0138716115535146,-0.7626338818555479,-0.1297348815675696,-1.332340246414785,0.2151086294696567,GWR (Lokal),61.84971098265896,94.1798870969096,0.0,20.0,99.23869361977192,99.33333333333334,99.28601347655264,42.436810364081815,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,Yusilver Guest House - Double Room with Mountain View,Hostel & Other,"Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.489224468759227,119.89242478045082,12.0,0.0,0.0,26,House,https://static.cupid.travel/hotels/583466307.jpg,https://br.bluepillow.com/search/6949745c5c042e01bacc5a43/1226734802?dest=bkng&cat=House&lat=-8.48924&lng=119.89243&language=pt,https://www.google.com/maps/search/?api=1&query=Yusilver%20Guest%20House%20-%20Double%20Room%20with%20Mountain%20View&query_place_id=ChIJrxs8UC1ktC0Rcx71wDZ7lSA,https://www.google.com/maps/search/?api=1&query=Yusilver%20Guest%20House%20-%20Double%20Room%20with%20Mountain%20View&query_place_id=ChIJrxs8UC1ktC0Rcx71wDZ7lSA,0,2.0360406435659133,107,3004.0,1,0,27.814814814814813,0.0,26.0,0.0,27.814814814814813,0.1015386279440794,0.6184971098265896,0.1290710664260548,0.0,0.2796553981003545,Patung Caci Waekesambi,149,0,Red Ocean (Padat/Jenuh),-0.7690297636839043,0.0116740805198811,-0.7628919423543041,-0.1312475008476064,-1.3336201009942794,0.2152073903239059,GWR (Lokal),61.84971098265896,94.1798870969096,0.0,20.0,99.23869361977192,99.33333333333334,99.28601347655264,42.436810364081815,Perlu Kajian,1,Strategic Hotspot (High Density)
