destinasi;nama_hotel;jenis;alamat;kota;provinsi;latitude;longitude;harga;rating;jumlah_ulasan;jumlah_foto;kasta_bintang;foto_url;website;maps_url;google_maps_link;fasilitas_sarapan;jarak_ke_pusat_km;saingan_radius_1km;total_demand_area;is_nature_view;is_premium;log_ulasan;rating_norm;log_ulasan_x_rating;indeks_investasi;skor_popularitas;foto_per_ulasan;indeks_investasi_clipped;jarak_ke_atraksi_terdekat_km;nama_atraksi_terdekat;jumlah_atraksi_radius_5km;klaster_dbscan;status_ocean;koef_jarak_ke_pusat_km;koef_saingan_radius_1km;koef_foto_per_ulasan;koef_jarak_ke_atraksi_terdekat_km;koef_jumlah_atraksi_radius_5km;r2_lokal;model_dipakai;competition_score;accessibility_score;demand_score;quality_score;jarak_atraksi_score;kepadatan_atraksi_score;ecosystem_score;opportunity_score;rekomendasi_investasi;cluster_label;market_segment;Segmen;Tema_Nama
Mandalika;Jemy;Hotel;463Q+RHW, Tumpak, Pujut, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.895376934;116.2389661;;5;1;84;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJPRCfwsGyihLxO3NxoX2hwgIziW42NRLyqVK2-6tNREhuZhDg8nQxGzNSCQMSbIWXR3uzxSlD9bNufuINtV0wLFgQ3E-wJGBGKvmRHAU7nczF6jz9uw-olLbEdk_zwEV5K63z=w408-h544-k-no;;https://www.google.com/maps/search/?api=1&query=Jemy&query_place_id=ChIJFz5DMACpzS0R_BxU435G4Gs;https://www.google.com/maps/search/?api=1&query=Jemy&query_place_id=ChIJFz5DMACpzS0R_BxU435G4Gs;0;4.808528788;28;1105;0;0;0.693147181;1;0.693147181;38.10344828;3.465735903;42;38.10344828;0.752329133;Somewhere Lombok;18;5;Red Ocean (Padat/Jenuh);-2.43009666;-0.585120481;-0.499968585;0.320306275;0.686114348;0.37016679;GWR (Lokal);16.86746988;86.03978929;9.186395576;50;91.67572167;59.99999998;75.83786082;41.94712735;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;Valerie 1 BR Villa With Plunge Pool;Hotel;Tumpak, Pujut, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.902846064;116.2386465;;0;0;0;Lodging;;https://www.booking.com/hotel/id/valerie-1-br-villa-with-plunge-pool.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-16370320&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-16370320_grp-0_gendate-20260524;https://www.google.com/maps/search/?api=1&query=Valerie%201%20BR%20Villa%20With%20Plunge%20Pool&query_place_id=ChIJx2gZcvkHzS0RTa0QAnHS2Fk;https://www.google.com/maps/search/?api=1&query=Valerie%201%20BR%20Villa%20With%20Plunge%20Pool&query_place_id=ChIJx2gZcvkHzS0RTa0QAnHS2Fk;0;4.944245355;23;1076;0;0;0;0;0;44.83333333;0;0;44.83333333;0.041034936;Areguling Beach Bungalows;16;5;Red Ocean (Padat/Jenuh);-2.744042515;-0.736017817;-0.50184616;0.533820089;0.664829229;0.352615686;GWR (Lokal);13.85542169;85.64577441;0;0;99.54596171;53.33333332;76.43964751;38.67550697;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;Villa Rockstar Lombok - STARLINK WiFi- 650m2;Hotel;Tumpak, Pujut, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.903302159;116.2387616;;0;0;0;Lodging;;https://www.booking.com/hotel/id/villa-rockstar-lombok.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-9095063&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-9095063_grp-3_gendate-20260524;https://www.google.com/maps/search/?api=1&query=Villa%20Rockstar%20Lombok%20-%20STARLINK%20WiFi-%20650m2&query_place_id=ChIJG434evkHzS0RDKJfDoXIq1Q;https://www.google.com/maps/search/?api=1&query=Villa%20Rockstar%20Lombok%20-%20STARLINK%20WiFi-%20650m2&query_place_id=ChIJG434evkHzS0RDKJfDoXIq1Q;0;4.943614805;21;1051;0;0;0;0;0;47.77272727;0;0;47.77272727;0.089357754;Areguling Beach Bungalows;16;5;Red Ocean (Padat/Jenuh);-2.834899158;-0.749474416;-0.502331664;0.543538473;0.652870928;0.351665493;GWR (Lokal);12.65060241;85.64760504;0;0;99.01128538;53.33333332;76.17230935;38.71615357;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;Blue Monkey Villa & Ocean View Restaurant;Hotel;36WQ+Q75, Jl. Pantai Mawun, Tumpak, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.903094864;116.2382294;19;3.8;112;302;3-star hotel;https://cdn.worldota.net/t/1024x768/content/11/d1/11d13d08a0f161cca1a1cfbf09ec4803b9db0c6e.jpeg;;https://www.google.com/maps/search/?api=1&query=Blue%20Monkey%20Villa%20%26%20Ocean%20View%20Restaurant&query_place_id=ChIJ2TbfcfkHzS0RXJZVyCtNGhs;https://www.google.com/maps/search/?api=1&query=Blue%20Monkey%20Villa%20%26%20Ocean%20View%20Restaurant&query_place_id=ChIJ2TbfcfkHzS0RXJZVyCtNGhs;0;4.996103883;22;939;1;0;4.727387819;0.76;2.730539204;40.82608696;17.96407371;2.672566372;40.82608696;0.058790102;Areguling Beach Bungalows;12;5;Red Ocean (Padat/Jenuh);-2.445183591;-0.701781948;-0.502443733;0.540374187;0.70538225;0.352984608;GWR (Lokal);13.25301205;85.49521776;36.188293;58;99.34950655;39.99999999;69.67475327;51.15148553;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Mandalika;Villa & Resort Atas Pelangi;Hotel;Areguling Hill, Villa Atas Pelangi, Jl. Pantai Mawun, Lombok, Kuta, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.898177865;116.2354436;;4.8;48;159;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzgA-189nd-bSJwHJYXWr3MMHvAvqVdRblh8SQlMDnhaKfviCOPeUiBbiWxK_e1hIbDYuzQ9QmDVIEvX7MIS1jZUvaWmaxUrHjg_YrgWaHsdSYOY9LVj_bq7Yl9sV56mFbeiEIfA=w408-h306-k-no;http://www.villaataspelangi.com/;https://www.google.com/maps/search/?api=1&query=Villa%20%26%20Resort%20Atas%20Pelangi&query_place_id=ChIJt3D-G5SpzS0R9PWpbngNFP4;https://www.google.com/maps/search/?api=1&query=Villa%20%26%20Resort%20Atas%20Pelangi&query_place_id=ChIJt3D-G5SpzS0R9PWpbngNFP4;0;5.215690808;26;607;0;0;3.891820298;0.96;3.586701587;22.48148148;18.68073743;3.244897959;22.48148148;0.588768517;Areguling Beach Bungalows;10;5;Red Ocean (Padat/Jenuh);-0.694457702;-0.489580952;-0.499235539;0.439925059;0.959886022;0.364706737;GWR (Lokal);15.6626506;84.8577089;47.53515633;48;93.48546694;33.33333332;63.40940013;53.44215929;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;Elisa homestay;Hotel;Jl. Pariwisata Areguling, Tumpak, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.89820987;116.2386985;36;5;32;60;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7BAvtYne8JRjdQnuIWaT4zBgV7r20aA3XPyRGin4UHaNVuvbvQg2KzoIgfK8YY3mf7AOffg4URdyRwAcsNEh5eHPl16dmxAFaDGfK9SqxZiBCktIUe6Zew4U77VWyUwohXemdmw=w408-h272-k-no;http://booking.com/;https://www.google.com/maps/search/?api=1&query=Elisa%20homestay&query_place_id=ChIJf6yUlMGpzS0Rm9tsMZ4uNEY;https://www.google.com/maps/search/?api=1&query=Elisa%20homestay&query_place_id=ChIJf6yUlMGpzS0Rm9tsMZ4uNEY;0;4.858348199;28;1074;0;0;3.496507561;1;3.496507561;37.03448276;17.48253781;1.818181818;37.03448276;0.489080246;Areguling Beach Bungalows;16;5;Red Ocean (Padat/Jenuh);-2.539126259;-0.656302448;-0.498343333;0.410776563;0.68342107;0.362167321;GWR (Lokal);16.86746988;85.89515264;46.33979982;50;94.5884854;53.33333332;73.96090936;56.21647628;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;Villa Nambung;Villa/Vacation Rental;Jl. Batu Jangkih Sepi, Lombok Selatan, Selong Belanak, Buwun Mas, Kec. Sekotong, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83571, Indonesia;West Lombok Regency;West Nusa Tenggara;-8.864444501;116.1005684;139;3.5;69;346;Villa;https://images.trvl-media.com/lodging/23000000/22230000/22221700/22221630/932bbfc6_z.jpg;;https://www.google.com/maps/search/?api=1&query=Villa%20Nambung&query_place_id=ChIJE2qsshyhzS0R7ChS_a2Pp6E;https://www.google.com/maps/search/?api=1&query=Villa%20Nambung&query_place_id=ChIJE2qsshyhzS0R7ChS_a2Pp6E;0;20.27289074;0;0;0;1;4.248495242;0.7;2.081762669;0;14.86973335;4.942857143;0;0.637661433;Nambung Beach;2;-1;Blue Ocean (Potensial/Sepi);0.325884913;-0.388502706;-0.660280348;-0.703707576;1.017032492;0.36103054;GWR (Lokal);0;41.14336444;27.58994901;65;92.94448266;6.666666664;49.80557466;34.20632489;Perlu Kajian;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Mandalika;Selong belanak bungalows;Hotel;Jl. Datuk Lopan, Selong Belanak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.87481025;116.163434;20;4.2;84;381;3-star hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh_sa0G88lpO923bURDbtVsC-zExF7HdJDe6jqf5erRSmBrkt7vmpz6xiBFJfXmZMg2LY8QOKlBkaEmojzy_vjzyHRHvitlwabZHH8TukG_MFvbJH3zzg_nAu4mPZbljSFRLCHNQ=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Selong%20belanak%20bungalows&query_place_id=ChIJU2efZRenzS0Rb9NpKEgCOGQ;https://www.google.com/maps/search/?api=1&query=Selong%20belanak%20bungalows&query_place_id=ChIJU2efZRenzS0Rb9NpKEgCOGQ;0;13.2668141;50;3082;0;1;4.442651256;0.84;3.134734727;60.43137255;18.65913528;4.482352941;60.43137255;0.228276252;Selong Belanak Beach;9;2;Red Ocean (Padat/Jenuh);-0.862141844;-0.161847056;-0.790424217;-0.80376739;-1.494553006;0.282548696;GWR (Lokal);30.12048193;61.48353718;41.5451639;72;97.47419716;29.99999999;63.73709858;45.02385438;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Mandalika;Mawun Raya Resort Lombok;Hotel;Mekar Sari, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.893867432;116.2157683;;0;0;65;Lodging;https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z38S6vyASwyYADQ3RRJ5JzynZ8XTDH--ilijDHrn3oLKBN19iyOTMVF7hCzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOBxOZy_9To5SgOWavBhQ3nG9m-EPX9yZ2mQ7a_hO30Ey8p2qqJtlLkuR-8O4z7zQYVhA9fxpsq-ZRVdhAC18ByOYUeEoDMd7awtI-XJidwhigDtF_A-Ilytgt3U5cqe43g;https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D3069789%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1;https://www.google.com/maps/search/?api=1&query=Mawun%20Raya%20Resort%20Lombok&query_place_id=ChIJJQcZ4vCnzS0RxnWv-6TBsyo;https://www.google.com/maps/search/?api=1&query=Mawun%20Raya%20Resort%20Lombok&query_place_id=ChIJJQcZ4vCnzS0RxnWv-6TBsyo;0;7.352309584;5;110;0;0;0;0;0;18.33333333;0;65;18.33333333;1.224081419;Pantai Lancing;10;7;Red Ocean (Padat/Jenuh);2.0138172;-1.083243446;-0.507601616;-0.119496832;1.306472941;0.411639415;GWR (Lokal);3.012048193;78.6546373;0;0;86.45593533;33.33333332;59.89463433;33.39811294;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;Seaside Collective;Hotel;Mekar Sari, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.898054089;116.2002959;357;0;0;58;Resort hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp2QvUHjWieqmfIamqoxPb6EtiHiCUFcobyUX9rD2wlu6R8TiSnIJr8K26jG_U14xG_Ns0xkAwylIgx73Jz8_ooekZlbKqHKakvJguJdukWumSy6jwpkdYBWrxBbnV-jOtWNkLA7XiX8rV=w408-h271-k-no;https://www.seaside-collective.com/;https://www.google.com/maps/search/?api=1&query=Seaside%20Collective&query_place_id=ChIJQRLQagCnzS0RDQO4Q5D_98o;https://www.google.com/maps/search/?api=1&query=Seaside%20Collective&query_place_id=ChIJQRLQagCnzS0RDQO4Q5D_98o;0;9.065063805;6;519;1;1;0;0;0;74.14285714;0;58;74.14285714;0.147851402;Tampah Hills;13;1;Red Ocean (Padat/Jenuh);1.574247836;-0.694341039;-0.537264084;-0.375935916;0.74176005;0.358638643;GWR (Lokal);3.614457831;73.68213722;0;50;98.3640721;43.33333332;70.84870271;35.62959247;Perlu Kajian;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Mengandung Unsur Alam
Mandalika;Mawun Raya Resort - Family Villa, 2 Bedrooms (Villa Beleq);Hotel;Mekar Sari, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.893846528;116.2157732;;0;0;50;Lodging;https://static.cupid.travel/hotels/ex_a94dfc92_z.jpg;;https://www.google.com/maps/search/?api=1&query=Mawun%20Raya%20Resort%20-%20Family%20Villa%2C%202%20Bedrooms%20(Villa%20Beleq)&query_place_id=ChIJJQcZ4vCnzS0RSBvPJ9q7Zqs;https://www.google.com/maps/search/?api=1&query=Mawun%20Raya%20Resort%20-%20Family%20Villa%2C%202%20Bedrooms%20(Villa%20Beleq)&query_place_id=ChIJJQcZ4vCnzS0RSBvPJ9q7Zqs;0;7.353155025;5;110;0;0;0;0;0;18.33333333;0;50;18.33333333;1.223549772;Pantai Lancing;10;7;Red Ocean (Padat/Jenuh);2.013663431;-1.08321204;-0.507592829;-0.119320055;1.306664951;0.411653749;GWR (Lokal);3.012048193;78.6521828;0;0;86.46181783;33.33333332;59.89757558;33.39850442;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;ALAIA one Villa;Villa/Vacation Rental;Dusun Are Guling, ALAIA one Villa, Tumpak, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.897959545;116.2442777;;5;29;68;Villa;https://lh3.googleusercontent.com/gps-cs-s/APNQkAERE1s08kIWS6fuCS45OdsvdXf7TV84_YnaT58YeYUJAXETkZtPpp27Be_WumRosizzw-U27qB3DSGt96chqX25CmrhEdFJOA8rWmt6Upf6R3pb_gGtqXkUqN9foycWnfiDMX-8=w426-h240-k-no;http://alaiaone.com/;https://www.google.com/maps/search/?api=1&query=ALAIA%20one%20Villa&query_place_id=ChIJ8SMNo1WpzS0Rkb_D8pB56X0;https://www.google.com/maps/search/?api=1&query=ALAIA%20one%20Villa&query_place_id=ChIJ8SMNo1WpzS0Rkb_D8pB56X0;0;4.247679969;22;1047;0;1;3.401197382;1;3.401197382;45.52173913;17.00598691;2.266666667;45.52173913;0.102294665;Somewhere Lombok;18;5;Red Ocean (Padat/Jenuh);-5.338995186;-0.657820354;-0.548321477;-0.116693073;0.324521592;0.352412369;GWR (Lokal);13.25301205;87.66805607;45.07663806;80;98.86814265;59.99999998;79.43407131;58.06918663;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Mandalika;Oscura Resort;Villa/Vacation Rental;36XQ+5GC, Tumpak, Pujut, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.902064458;116.2387649;;0;0;1;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Kn4IU1ZsQyAT4t4jHREBtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.22402&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Oscura%20Resort&query_place_id=ChIJb9GPXgAHzS0RUasqG58jrVI;https://www.google.com/maps/search/?api=1&query=Oscura%20Resort&query_place_id=ChIJb9GPXgAHzS0RUasqG58jrVI;0;4.913830356;28;1106;0;1;0;0;0;38.13793103;0;1;38.13793103;0.07403397;Areguling Beach Bungalows;16;5;Red Ocean (Padat/Jenuh);-2.847612634;-0.758361544;-0.500963813;0.521180597;0.655294772;0.352750238;GWR (Lokal);16.86746988;85.7340758;0;30;99.18083809;53.33333332;76.2570857;38.33719388;Perlu Kajian;3;Basic Accommodation;Premium (Resort/Villa);Nama Standar
Mandalika;Ripbowl Guesthouse Lombok;Hostel & Other;45FG+XXV, Jl. Selong Belanak - Kuta, Selong Belanak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.875068052;116.1774277;27;4.6;30;62;Lodge;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlXxoUV_J4R2_XuW_OeCIbwT3Q5q3itfZhSfhk6D3CzznEIgB68y796Fbq-b3fjFQsM8CR8KF894Ij-iD21I0_9uw23FCsDpB3-W-bd0uv7rVxwLGW2wF9Hs1Tl1V2rNAPDvLt=w408-h270-k-no;;https://www.google.com/maps/search/?api=1&query=Ripbowl%20Guesthouse%20Lombok&query_place_id=ChIJsfYfeWunzS0RkxGIfM7TTcs;https://www.google.com/maps/search/?api=1&query=Ripbowl%20Guesthouse%20Lombok&query_place_id=ChIJsfYfeWunzS0RkxGIfM7TTcs;0;11.7484504;26;1113;0;0;3.433987204;0.92;2.90652677;41.22222222;15.79634114;2;41.22222222;1.663208723;Selong Belanak Beach;9;2;Red Ocean (Padat/Jenuh);-7.65130049;-0.331029378;-0.771920735;-1.424185303;-4.513365259;0.290387963;GWR (Lokal);15.6626506;65.89167907;38.52068566;46;81.59713385;29.99999999;55.79856692;43.7599151;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Mandalika;Pandan Villas - Two-Bedroom Villa;Villa/Vacation Rental;Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.874820988;116.1687718;131;5;16;36;Villa;https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/465244857.jpg?k=f50aa3595e0d10cad8047b363320d8cf2c0a751d481285e711171f91a5be0621&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80;;https://www.google.com/maps/search/?api=1&query=Pandan%20Villas%20-%20Two-Bedroom%20Villa&query_place_id=ChIJnVcwYRCnzS0RtInvSqpuRuI;https://www.google.com/maps/search/?api=1&query=Pandan%20Villas%20-%20Two-Bedroom%20Villa&query_place_id=ChIJnVcwYRCnzS0RtInvSqpuRuI;0;12.69094321;54;3337;0;1;2.833213344;1;2.833213344;60.67272727;14.16606672;2.117647059;60.67272727;0.723960518;Selong Belanak Beach;8;2;Red Ocean (Padat/Jenuh);-3.072797011;-0.365084998;-0.768025397;-1.037675059;-2.289301389;0.29477889;GWR (Lokal);32.53012048;63.15541631;37.54905056;80;91.98961122;26.66666666;59.32813894;42.19613312;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Mandalika;Kayuma Villas Lombok - Private Pool Villas - Adults Only - Villa with Private Pool;Villa/Vacation Rental;Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.87093468;116.1703254;168;5;8;25;Villa;https://static.cupid.travel/hotels/375261788.jpg;https://br.bluepillow.com/search/6398eeedc551970d3c74c553/852383902?dest=bkng&cat=Villa&lat=-8.87092&lng=116.17033&language=pt;https://www.google.com/maps/search/?api=1&query=Kayuma%20Villas%20Lombok%20-%20Private%20Pool%20Villas%20-%20Adults%20Only%20-%20Villa%20with%20Private%20Pool&query_place_id=ChIJ327IJhunzS0R5dlp28X-3_4;https://www.google.com/maps/search/?api=1&query=Kayuma%20Villas%20Lombok%20-%20Private%20Pool%20Villas%20-%20Adults%20Only%20-%20Villa%20with%20Private%20Pool&query_place_id=ChIJ327IJhunzS0R5dlp28X-3_4;0;12.60272169;56;3362;0;1;2.197224577;1;2.197224577;58.98245614;10.98612289;2.777777778;58.98245614;0.897931129;Selong Belanak Beach;8;2;Red Ocean (Padat/Jenuh);-2.649077084;-0.485777678;-0.702933014;-1.05701215;-1.850126138;0.354760711;GWR (Lokal);33.73493976;63.41154266;29.12018501;80;90.06468272;26.66666666;58.36567469;38.46659097;Perlu Kajian;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Mandalika;Kabila Villas - Two-Bedroom Villa with Private Pool;Villa/Vacation Rental;Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.890401888;116.2738742;195;5;8;26;Villa;https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/376298180.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80;https://www.freecancellations.com/search/F2giQ1NdFnQAXFIBVVhYTQ8KVx00QFcR?lat=-8.89038&lng=116.27388&language=de;https://www.google.com/maps/search/?api=1&query=Kabila%20Villas%20-%20Two-Bedroom%20Villa%20with%20Private%20Pool&query_place_id=ChIJ69DHbyyozS0R3txUFjWIVHU;https://www.google.com/maps/search/?api=1&query=Kabila%20Villas%20-%20Two-Bedroom%20Villa%20with%20Private%20Pool&query_place_id=ChIJ69DHbyyozS0R3txUFjWIVHU;0;1.036899587;104;17023;0;1;2.197224577;1;2.197224577;162.1238095;10.98612289;2.888888889;162.1238095;0.967483592;Kuta Mandalika;21;4;Red Ocean (Padat/Jenuh);-21.53916142;0.355480751;-1.827768758;2.546429319;-0.095826639;0.151407598;GWR (Lokal);62.65060241;96.98965372;29.12018501;80;89.29510723;69.99999998;79.6475536;48.67521059;Direkomendasikan;0;Strategic Hotspot (High Density);Premium (Resort/Villa);Nama Standar
Mandalika;Palm Merah Villas - Private pool - Two-Bedroom Villa;Villa/Vacation Rental;Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.8742861;116.1687956;124;5;8;25;Villa;https://static.cupid.travel/hotels/484756221.jpg;https://br.bluepillow.com/search/627d2074df4f49af9b338c02/785001802?dest=bkng&cat=Villa&lat=-8.87429&lng=116.1688&language=pt;https://www.google.com/maps/search/?api=1&query=Palm%20Merah%20Villas%20-%20Private%20pool%20-%20Two-Bedroom%20Villa&query_place_id=ChIJceqCfBCnzS0RsSpCYqDSEzU;https://www.google.com/maps/search/?api=1&query=Palm%20Merah%20Villas%20-%20Private%20pool%20-%20Two-Bedroom%20Villa&query_place_id=ChIJceqCfBCnzS0RsSpCYqDSEzU;0;12.69787573;56;3362;0;1;2.197224577;1;2.197224577;58.98245614;10.98612289;2.777777778;58.98245614;0.712758353;Selong Belanak Beach;8;2;Red Ocean (Padat/Jenuh);-2.764869441;-0.376548959;-0.75755713;-1.015855273;-2.063091517;0.307045108;GWR (Lokal);33.73493976;63.13528968;29.12018501;80;92.11355954;26.66666666;59.3901131;38.71867189;Perlu Kajian;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Mandalika;Vera Koe - King Room with Pool View;Hostel & Other;Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.875154721;116.2766641;47;4.55;16;51;House;https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/521569455.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80;;https://www.google.com/maps/search/?api=1&query=Vera%20Koe%20-%20King%20Room%20with%20Pool%20View&query_place_id=ChIJzxy0pEqozS0RjH_1a3GwUTk;https://www.google.com/maps/search/?api=1&query=Vera%20Koe%20-%20King%20Room%20with%20Pool%20View&query_place_id=ChIJzxy0pEqozS0RjH_1a3GwUTk;0;2.166901458;77;4380;1;0;2.833213344;0.91;2.34618397;56.15384615;12.89112072;3;56.15384615;1.852097091;Masjid Nurul Bilad Mandalika Kuta;17;4;Red Ocean (Padat/Jenuh);4.176795185;0.62596473;-1.471539683;0.876962646;-1.489442609;0.511339326;GWR (Lokal);46.38554217;93.70901116;31.09436877;65.5;79.50714521;56.66666665;68.08690593;46.9670673;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Mandalika;Anima Eco Lodge;Villa/Vacation Rental;Mekar Sari, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia;Central Lombok Regency;West Nusa Tenggara;-8.894104712;116.2164484;104;4.4;17;70;Villa;https://images.trvl-media.com/lodging/104000000/103070000/103068400/103068400/b31d1983_z.jpg;;https://www.google.com/maps/search/?api=1&query=Anima%20Eco%20Lodge&query_place_id=ChIJk2NatvCnzS0RzQv3SfWRbjI;https://www.google.com/maps/search/?api=1&query=Anima%20Eco%20Lodge&query_place_id=ChIJk2NatvCnzS0RzQv3SfWRbjI;0;7.277826323;5;93;1;1;2.890371758;0.88;2.238303889;15.5;12.71763573;3.888888889;15.5;1.267613528;Pantai Lancing;10;7;Red Ocean (Padat/Jenuh);1.970198661;-1.132892768;-0.507440766;-0.084991937;1.340406569;0.412182334;GWR (Lokal);3.012048193;78.8708785;29.66461601;94;85.97426663;33.33333332;59.65379998;45.23495728;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Mengandung Unsur Alam
